category,gender,age,year,division,population,Latitude,Longitude
Digital Music Users,Male,35-54,2015,Pacific,50,40.41512574000001,-126.62062018
Digital Music Users,Male,55+,2015,Pacific,35,40.41512574000001,-126.62062018
Digital Music Users,Female,18-34,2015,Pacific,62,40.41512574000001,-126.62062018
Digital Music Users,Female,18-34,2015,Pacific,102,40.41512574000001,-126.62062018
Digital Music Users,Female,35-54,2015,Pacific,89,40.41512574000001,-126.62062018
Digital Music Users,Female,35-54,2015,Pacific,45,40.41512574000001,-126.62062018
Digital Music Users,Female,55+,2015,Pacific,50,40.41512574000001,-126.62062018
Video Game Players,Male,18-34,2016,Pacific,29,40.41512574000001,-126.62062018
Video Game Players,Male,18-34,2016,Pacific,53,40.41512574000001,-126.62062018
Video Game Players,Male,35-54,2016,Pacific,48,40.41512574000001,-126.62062018
Video Game Players,Male,35-54,2016,Pacific,26,40.41512574000001,-126.62062018
Video Game Players,Male,55+,2016,Pacific,26,40.41512574000001,-126.62062018
Video Game Players,Female,18-34,2016,Pacific,34,40.41512574000001,-126.62062018
Video Game Players,Female,18-34,2016,Pacific,43,40.41512574000001,-126.62062018
Video Game Players,Female,35-54,2016,Pacific,42,40.41512574000001,-126.62062018
Video Game Players,Female,35-54,2016,Pacific,21,40.41512574000001,-126.62062018
Video Game Players,Female,55+,2016,Pacific,22,40.41512574000001,-126.62062018
Streaming Video Watchers,Male,18-34,2016,Pacific,31,40.41512574000001,-126.62062018
Streaming Video Watchers,Male,18-34,2016,Pacific,59,40.41512574000001,-126.62062018
Streaming Video Watchers,Male,35-54,2016,Pacific,64,40.41512574000001,-126.62062018
Streaming Video Watchers,Male,35-54,2016,Pacific,56,40.41512574000001,-126.62062018
Streaming Video Watchers,Male,55+,2016,Pacific,118,40.41512574000001,-126.62062018
Streaming Video Watchers,Female,18-34,2016,Pacific,60,40.41512574000001,-126.62062018
Streaming Video Watchers,Female,18-34,2016,Pacific,91,40.41512574000001,-126.62062018
Streaming Video Watchers,Female,35-54,2016,Pacific,91,40.41512574000001,-126.62062018
Streaming Video Watchers,Female,35-54,2016,Pacific,77,40.41512574000001,-126.62062018
Streaming Video Watchers,Female,55+,2016,Pacific,134,40.41512574000001,-126.62062018
Digital Music Users,Male,18-34,2016,Pacific,38,40.41512574000001,-126.62062018
Digital Music Users,Male,18-34,2016,Pacific,68,40.41512574000001,-126.62062018
Digital Music Users,Male,35-54,2016,Pacific,77,40.41512574000001,-126.62062018
Digital Music Users,Male,35-54,2016,Pacific,72,40.41512574000001,-126.62062018
Digital Music Users,Male,55+,2016,Pacific,158,40.41512574000001,-126.62062018
Digital Music Users,Female,18-34,2016,Pacific,68,40.41512574000001,-126.62062018
Digital Music Users,Female,18-34,2016,Pacific,107,40.41512574000001,-126.62062018
Digital Music Users,Female,35-54,2016,Pacific,111,40.41512574000001,-126.62062018
Digital Music Users,Female,35-54,2016,Pacific,108,40.41512574000001,-126.62062018
Digital Music Users,Female,55+,2016,Pacific,191,40.41512574000001,-126.62062018
Cable TV Watchers,Male,18-34,2016,Pacific,22,40.41512574000001,-126.62062018
Cable TV Watchers,Male,18-34,2016,Pacific,41,40.41512574000001,-126.62062018
Cable TV Watchers,Male,35-54,2016,Pacific,63,40.41512574000001,-126.62062018
Cable TV Watchers,Male,35-54,2016,Pacific,64,40.41512574000001,-126.62062018
Cable TV Watchers,Male,55+,2016,Pacific,149,40.41512574000001,-126.62062018
Cable TV Watchers,Female,18-34,2016,Pacific,49,40.41512574000001,-126.62062018
Cable TV Watchers,Female,18-34,2016,Pacific,79,40.41512574000001,-126.62062018
Cable TV Watchers,Female,35-54,2016,Pacific,96,40.41512574000001,-126.62062018
Cable TV Watchers,Female,35-54,2016,Pacific,92,40.41512574000001,-126.62062018
Cable TV Watchers,Female,55+,2016,Pacific,172,40.41512574000001,-126.62062018
Radio Listeners,Male,18-34,2016,Pacific,20,40.41512574000001,-126.62062018
Radio Listeners,Male,18-34,2016,Pacific,46,40.41512574000001,-126.62062018
Radio Listeners,Male,35-54,2016,Pacific,55,40.41512574000001,-126.62062018
Radio Listeners,Male,35-54,2016,Pacific,53,40.41512574000001,-126.62062018
Radio Listeners,Male,55+,2016,Pacific,120,40.41512574000001,-126.62062018
Radio Listeners,Female,18-34,2016,Pacific,54,40.41512574000001,-126.62062018
Radio Listeners,Female,18-34,2016,Pacific,80,40.41512574000001,-126.62062018
Radio Listeners,Female,35-54,2016,Pacific,93,40.41512574000001,-126.62062018
Radio Listeners,Female,35-54,2016,Pacific,81,40.41512574000001,-126.62062018
Radio Listeners,Female,55+,2016,Pacific,129,40.41512574000001,-126.62062018
Magazine Readers,Male,18-34,2016,Pacific,28,40.41512574000001,-126.62062018
Magazine Readers,Male,18-34,2016,Pacific,53,40.41512574000001,-126.62062018
Magazine Readers,Male,35-54,2016,Pacific,59,40.41512574000001,-126.62062018
Magazine Readers,Male,35-54,2016,Pacific,59,40.41512574000001,-126.62062018
Magazine Readers,Male,55+,2016,Pacific,136,40.41512574000001,-126.62062018
Magazine Readers,Female,18-34,2016,Pacific,51,40.41512574000001,-126.62062018
Magazine Readers,Female,18-34,2016,Pacific,82,40.41512574000001,-126.62062018
Magazine Readers,Female,35-54,2016,Pacific,97,40.41512574000001,-126.62062018
Magazine Readers,Female,35-54,2016,Pacific,93,40.41512574000001,-126.62062018
Magazine Readers,Female,55+,2016,Pacific,170,40.41512574000001,-126.62062018
Movie Goers,Male,18-34,2016,Pacific,38,40.41512574000001,-126.62062018
Movie Goers,Male,18-34,2016,Pacific,68,40.41512574000001,-126.62062018
Movie Goers,Male,35-54,2016,Pacific,77,40.41512574000001,-126.62062018
Movie Goers,Male,35-54,2016,Pacific,72,40.41512574000001,-126.62062018
Movie Goers,Male,55+,2016,Pacific,158,40.41512574000001,-126.62062018
Movie Goers,Female,18-34,2016,Pacific,68,40.41512574000001,-126.62062018
Movie Goers,Female,18-34,2016,Pacific,107,40.41512574000001,-126.62062018
Movie Goers,Female,35-54,2016,Pacific,111,40.41512574000001,-126.62062018
Movie Goers,Female,35-54,2016,Pacific,108,40.41512574000001,-126.62062018
Movie Goers,Female,55+,2016,Pacific,191,40.41512574000001,-126.62062018
Supermarket Shopper,Male,18-34,2016,Pacific,35,40.41512574000001,-126.62062018
Supermarket Shopper,Male,18-34,2016,Pacific,68,40.41512574000001,-126.62062018
Supermarket Shopper,Male,35-54,2016,Pacific,74,40.41512574000001,-126.62062018
Supermarket Shopper,Male,35-54,2016,Pacific,72,40.41512574000001,-126.62062018
Supermarket Shopper,Male,55+,2016,Pacific,155,40.41512574000001,-126.62062018
Supermarket Shopper,Female,18-34,2016,Pacific,66,40.41512574000001,-126.62062018
Supermarket Shopper,Female,18-34,2016,Pacific,106,40.41512574000001,-126.62062018
Supermarket Shopper,Female,35-54,2016,Pacific,109,40.41512574000001,-126.62062018
Supermarket Shopper,Female,35-54,2016,Pacific,108,40.41512574000001,-126.62062018
Supermarket Shopper,Female,55+,2016,Pacific,187,40.41512574000001,-126.62062018
Tablet Owners,Male,18-34,2016,Pacific,7,40.41512574000001,-126.62062018
Tablet Owners,Male,18-34,2016,Pacific,33,40.41512574000001,-126.62062018
Tablet Owners,Male,35-54,2016,Pacific,39,40.41512574000001,-126.62062018
Tablet Owners,Male,35-54,2016,Pacific,44,40.41512574000001,-126.62062018
Tablet Owners,Male,55+,2016,Pacific,66,40.41512574000001,-126.62062018
Tablet Owners,Female,18-34,2016,Pacific,35,40.41512574000001,-126.62062018
Tablet Owners,Female,18-34,2016,Pacific,57,40.41512574000001,-126.62062018
Tablet Owners,Female,35-54,2016,Pacific,63,40.41512574000001,-126.62062018
Tablet Owners,Female,35-54,2016,Pacific,59,40.41512574000001,-126.62062018
Tablet Owners,Female,55+,2016,Pacific,88,40.41512574000001,-126.62062018
Live Events Goers,Male,18-34,2016,Pacific,22,40.41512574000001,-126.62062018
Live Events Goers,Male,18-34,2016,Pacific,32,40.41512574000001,-126.62062018
Live Events Goers,Male,35-54,2016,Pacific,35,40.41512574000001,-126.62062018
Live Events Goers,Male,35-54,2016,Pacific,37,40.41512574000001,-126.62062018
Live Events Goers,Male,55+,2016,Pacific,72,40.41512574000001,-126.62062018
Live Events Goers,Female,18-34,2016,Pacific,42,40.41512574000001,-126.62062018
Live Events Goers,Female,18-34,2016,Pacific,66,40.41512574000001,-126.62062018
Live Events Goers,Female,35-54,2016,Pacific,61,40.41512574000001,-126.62062018
Live Events Goers,Female,35-54,2016,Pacific,65,40.41512574000001,-126.62062018
Live Events Goers,Female,55+,2016,Pacific,110,40.41512574000001,-126.62062018
Social Media Users,Male,18-34,2016,Pacific,37,40.41512574000001,-126.62062018
Social Media Users,Male,18-34,2016,Pacific,63,40.41512574000001,-126.62062018
Social Media Users,Male,35-54,2016,Pacific,71,40.41512574000001,-126.62062018
Social Media Users,Male,35-54,2016,Pacific,66,40.41512574000001,-126.62062018
Social Media Users,Male,55+,2016,Pacific,106,40.41512574000001,-126.62062018
Social Media Users,Female,18-34,2016,Pacific,67,40.41512574000001,-126.62062018
Social Media Users,Female,18-34,2016,Pacific,106,40.41512574000001,-126.62062018
Social Media Users,Female,35-54,2016,Pacific,108,40.41512574000001,-126.62062018
Social Media Users,Female,35-54,2016,Pacific,102,40.41512574000001,-126.62062018
Social Media Users,Female,55+,2016,Pacific,148,40.41512574000001,-126.62062018
Video Game Players,Male,18-34,2013,South,61,35.918663744444444,-79.6929642111111
Video Game Players,Male,18-34,2013,South,120,35.918663744444444,-79.6929642111111
Video Game Players,Male,35-54,2013,South,125,35.918663744444444,-79.6929642111111
Video Game Players,Male,35-54,2013,South,61,35.918663744444444,-79.6929642111111
Video Game Players,Male,55+,2013,South,46,35.918663744444444,-79.6929642111111
Video Game Players,Female,18-34,2013,South,69,35.918663744444444,-79.6929642111111
Video Game Players,Female,18-34,2013,South,121,35.918663744444444,-79.6929642111111
Video Game Players,Female,35-54,2013,South,130,35.918663744444444,-79.6929642111111
Video Game Players,Female,35-54,2013,South,61,35.918663744444444,-79.6929642111111
Video Game Players,Female,55+,2013,South,50,35.918663744444444,-79.6929642111111
Cable TV Watchers,Male,18-34,2013,South,58,35.918663744444444,-79.6929642111111
Cable TV Watchers,Male,18-34,2013,South,135,35.918663744444444,-79.6929642111111
Cable TV Watchers,Male,35-54,2013,South,182,35.918663744444444,-79.6929642111111
Cable TV Watchers,Male,35-54,2013,South,157,35.918663744444444,-79.6929642111111
Cable TV Watchers,Male,55+,2013,South,233,35.918663744444444,-79.6929642111111
Cable TV Watchers,Female,18-34,2013,South,100,35.918663744444444,-79.6929642111111
Cable TV Watchers,Female,18-34,2013,South,205,35.918663744444444,-79.6929642111111
Cable TV Watchers,Female,35-54,2013,South,238,35.918663744444444,-79.6929642111111
Cable TV Watchers,Female,35-54,2013,South,223,35.918663744444444,-79.6929642111111
Cable TV Watchers,Female,55+,2013,South,260,35.918663744444444,-79.6929642111111
Radio Listeners,Male,18-34,2013,South,48,35.918663744444444,-79.6929642111111
Radio Listeners,Male,18-34,2013,South,120,35.918663744444444,-79.6929642111111
Radio Listeners,Male,35-54,2013,South,158,35.918663744444444,-79.6929642111111
Radio Listeners,Male,35-54,2013,South,137,35.918663744444444,-79.6929642111111
Radio Listeners,Male,55+,2013,South,171,35.918663744444444,-79.6929642111111
Radio Listeners,Female,18-34,2013,South,104,35.918663744444444,-79.6929642111111
Radio Listeners,Female,18-34,2013,South,192,35.918663744444444,-79.6929642111111
Radio Listeners,Female,35-54,2013,South,219,35.918663744444444,-79.6929642111111
Radio Listeners,Female,35-54,2013,South,187,35.918663744444444,-79.6929642111111
Radio Listeners,Female,55+,2013,South,214,35.918663744444444,-79.6929642111111
Magazine Readers,Male,18-34,2013,South,76,35.918663744444444,-79.6929642111111
Magazine Readers,Male,18-34,2013,South,158,35.918663744444444,-79.6929642111111
Magazine Readers,Male,35-54,2013,South,187,35.918663744444444,-79.6929642111111
Magazine Readers,Male,35-54,2013,South,160,35.918663744444444,-79.6929642111111
Magazine Readers,Male,55+,2013,South,236,35.918663744444444,-79.6929642111111
Magazine Readers,Female,18-34,2013,South,131,35.918663744444444,-79.6929642111111
Magazine Readers,Female,18-34,2013,South,230,35.918663744444444,-79.6929642111111
Magazine Readers,Female,35-54,2013,South,253,35.918663744444444,-79.6929642111111
Magazine Readers,Female,35-54,2013,South,229,35.918663744444444,-79.6929642111111
Magazine Readers,Female,55+,2013,South,277,35.918663744444444,-79.6929642111111
Movie Goers,Male,18-34,2013,South,78,35.918663744444444,-79.6929642111111
Movie Goers,Male,18-34,2013,South,160,35.918663744444444,-79.6929642111111
Movie Goers,Male,35-54,2013,South,198,35.918663744444444,-79.6929642111111
Movie Goers,Male,35-54,2013,South,170,35.918663744444444,-79.6929642111111
Movie Goers,Male,55+,2013,South,247,35.918663744444444,-79.6929642111111
Movie Goers,Female,18-34,2013,South,134,35.918663744444444,-79.6929642111111
Movie Goers,Female,18-34,2013,South,240,35.918663744444444,-79.6929642111111
Movie Goers,Female,35-54,2013,South,259,35.918663744444444,-79.6929642111111
Movie Goers,Female,35-54,2013,South,242,35.918663744444444,-79.6929642111111
Movie Goers,Female,55+,2013,South,285,35.918663744444444,-79.6929642111111
Supermarket Shopper,Male,18-34,2013,South,77,35.918663744444444,-79.6929642111111
Supermarket Shopper,Male,18-34,2013,South,157,35.918663744444444,-79.6929642111111
Supermarket Shopper,Male,35-54,2013,South,196,35.918663744444444,-79.6929642111111
Supermarket Shopper,Male,35-54,2013,South,169,35.918663744444444,-79.6929642111111
Supermarket Shopper,Male,55+,2013,South,244,35.918663744444444,-79.6929642111111
Supermarket Shopper,Female,18-34,2013,South,133,35.918663744444444,-79.6929642111111
Supermarket Shopper,Female,18-34,2013,South,238,35.918663744444444,-79.6929642111111
Supermarket Shopper,Female,35-54,2013,South,257,35.918663744444444,-79.6929642111111
Supermarket Shopper,Female,35-54,2013,South,241,35.918663744444444,-79.6929642111111
Supermarket Shopper,Female,55+,2013,South,283,35.918663744444444,-79.6929642111111
Tablet Owners,Male,18-34,2013,South,19,35.918663744444444,-79.6929642111111
Tablet Owners,Male,18-34,2013,South,48,35.918663744444444,-79.6929642111111
Tablet Owners,Male,35-54,2013,South,82,35.918663744444444,-79.6929642111111
Tablet Owners,Male,35-54,2013,South,64,35.918663744444444,-79.6929642111111
Tablet Owners,Male,55+,2013,South,61,35.918663744444444,-79.6929642111111
Tablet Owners,Female,18-34,2013,South,38,35.918663744444444,-79.6929642111111
Tablet Owners,Female,18-34,2013,South,94,35.918663744444444,-79.6929642111111
Tablet Owners,Female,35-54,2013,South,106,35.918663744444444,-79.6929642111111
Tablet Owners,Female,35-54,2013,South,83,35.918663744444444,-79.6929642111111
Tablet Owners,Female,55+,2013,South,90,35.918663744444444,-79.6929642111111
Live Events Goers,Male,18-34,2013,South,43,35.918663744444444,-79.6929642111111
Live Events Goers,Male,18-34,2013,South,78,35.918663744444444,-79.6929642111111
Live Events Goers,Male,35-54,2013,South,98,35.918663744444444,-79.6929642111111
Live Events Goers,Male,35-54,2013,South,73,35.918663744444444,-79.6929642111111
Live Events Goers,Male,55+,2013,South,101,35.918663744444444,-79.6929642111111
Live Events Goers,Female,18-34,2013,South,70,35.918663744444444,-79.6929642111111
Live Events Goers,Female,18-34,2013,South,110,35.918663744444444,-79.6929642111111
Live Events Goers,Female,35-54,2013,South,135,35.918663744444444,-79.6929642111111
Live Events Goers,Female,35-54,2013,South,124,35.918663744444444,-79.6929642111111
Live Events Goers,Female,55+,2013,South,121,35.918663744444444,-79.6929642111111
Social Media Users,Male,18-34,2013,South,74,35.918663744444444,-79.6929642111111
Social Media Users,Male,18-34,2013,South,144,35.918663744444444,-79.6929642111111
Social Media Users,Male,35-54,2013,South,173,35.918663744444444,-79.6929642111111
Social Media Users,Male,35-54,2013,South,127,35.918663744444444,-79.6929642111111
Social Media Users,Male,55+,2013,South,165,35.918663744444444,-79.6929642111111
Social Media Users,Female,18-34,2013,South,129,35.918663744444444,-79.6929642111111
Social Media Users,Female,18-34,2013,South,227,35.918663744444444,-79.6929642111111
Social Media Users,Female,35-54,2013,South,233,35.918663744444444,-79.6929642111111
Social Media Users,Female,35-54,2013,South,209,35.918663744444444,-79.6929642111111
Social Media Users,Female,55+,2013,South,203,35.918663744444444,-79.6929642111111
Video Game Players,Male,18-34,2014,South,105,35.918663744444444,-79.6929642111111
Video Game Players,Male,18-34,2014,South,131,35.918663744444444,-79.6929642111111
Video Game Players,Male,35-54,2014,South,124,35.918663744444444,-79.6929642111111
Video Game Players,Male,35-54,2014,South,69,35.918663744444444,-79.6929642111111
Video Game Players,Male,55+,2014,South,64,35.918663744444444,-79.6929642111111
Video Game Players,Female,18-34,2014,South,92,35.918663744444444,-79.6929642111111
Video Game Players,Female,18-34,2014,South,142,35.918663744444444,-79.6929642111111
Video Game Players,Female,35-54,2014,South,133,35.918663744444444,-79.6929642111111
Video Game Players,Female,35-54,2014,South,86,35.918663744444444,-79.6929642111111
Video Game Players,Female,55+,2014,South,65,35.918663744444444,-79.6929642111111
Digital Music Users,Male,18-34,2014,South,127,35.918663744444444,-79.6929642111111
Digital Music Users,Male,18-34,2014,South,199,35.918663744444444,-79.6929642111111
Digital Music Users,Male,35-54,2014,South,226,35.918663744444444,-79.6929642111111
Digital Music Users,Male,35-54,2014,South,210,35.918663744444444,-79.6929642111111
Digital Music Users,Male,55+,2014,South,297,35.918663744444444,-79.6929642111111
